ID	Epoch Day	Weekday	Date	When	Event	Tag
id=illuminati-757	-46,383	Fri 1 January 1773	01/01/1773	1773 AD.	Franklin's Rule by Which a Great Empire May Be Reduced to a Small One published.	#illuminati
id=illuminati-760	-46,383	Fri 1 January 1773	01/01/1773	1773 AD.	Suppression of the Jesuits.	#illuminati
id=illuminati-763	-46,383	Fri 1 January 1773	01/01/1773	1773 AD.	Weishaupt marries.	#illuminati
id=illuminati-748	-46,749	Wed 1 January 1772	01/01/1772	1772 AD.	Weishaupt becomes professor at University of Ingolstadt.	#illuminati
id=illuminati-745	-47,114	Tue 1 January 1771	01/01/1771	1771 AD.	Encyclopedia Britannica published.	#illuminati
id=illuminati-739	-47,479	Mon 1 January 1770	01/01/1770	1770 AD.	Boston Massacre: British troops fire into a crowd.	#illuminati
id=illuminati-742	-47,479	Mon 1 January 1770	01/01/1770	1770 AD.	Townshend Act repealed.	#illuminati
id=illuminati-727	-48,210	Fri 1 January 1768	01/01/1768	1768 AD.	Macfarguhar, Ball and Smelie begin compiling the Encyclopedia Britannica.	#illuminati
id=illuminati-730	-48,210	Fri 1 January 1768	01/01/1768	1768 AD.	Mesmer commissions 12 year old Mozart's first opera, Bastien and Bastienne.	#illuminati
id=illuminati-733	-48,210	Fri 1 January 1768	01/01/1768	1768 AD.	Virginia's legislature dissolved for its opposition to the Townshend Act.	#illuminati
id=illuminati-736	-48,210	Fri 1 January 1768	01/01/1768	1768 AD.	Weishaupt graduates from the University of Ingolstadt, becomes tutor and catechist.	#illuminati
id=illuminati-721	-48,575	Thu 1 January 1767	01/01/1767	1767 AD.	Kunta Kinte kidnapped into American slavery.	#illuminati
id=illuminati-724	-48,575	Thu 1 January 1767	01/01/1767	1767 AD.	Townshend Revenue Act, another British tax on the colonies.	#illuminati
id=illuminati-718	-49,305	Tue 1 January 1765	01/01/1765	1765 AD.	British Stamp Act imposed to help pay for the French and Indian War debt; Sons of Liberty clubs formed to resist the tax.	#illuminati
id=illuminati-715	-49,671	Sun 1 January 1764	01/01/1764	1764 AD.	Voltaire's Philosophical Dictionary published; he begins a prodigious attack on dogmas of church and state.	#illuminati
id=illuminati-712	-50,036	Sat 1 January 1763	01/01/1763	1763 AD.	Swedenborg's Doctrine of Life for the New Jerusalem published.	#illuminati
id=illuminati-706	-50,401	Fri 1 January 1762	01/01/1762	1762 AD.	Illumines of France founded.	#illuminati
id=illuminati-709	-50,401	Fri 1 January 1762	01/01/1762	1762 AD.	Sandwich invented.	#illuminati
id=illuminati-700	-50,766	Thu 1 January 1761	01/01/1761	1761 AD.	Chinese Emperor issues edict against secret societies.	#illuminati
id=illuminati-703	-50,766	Thu 1 January 1761	01/01/1761	1761 AD.	St. Germain discovered living in Russia.	#illuminati
id=illuminati-694	-51,132	Tue 1 January 1760	01/01/1760	1760 AD.	Franklin invents bifocals.	#illuminati
id=illuminati-697	-51,132	Tue 1 January 1760	01/01/1760	1760 AD.	St. Germain founds chemical dye factory in Holland, fore-runner of I.G. Farben; disappears with 100,000 guilders.	#illuminati
id=illuminati-691	-51,497	Mon 1 January 1759	01/01/1759	1759 AD.	Voltaire's Candide published.	#illuminati
id=illuminati-688	-52,227	Sat 1 January 1757	01/01/1757	1757 AD.	First year of Swedenborg's 'New Era.'	#illuminati
id=illuminati-685	-53,323	Tue 1 January 1754	01/01/1754	1754 AD.	Six year old Adam Weishaupt is orphaned and goes to live with the Jesuits.	#illuminati
id=illuminati-679	-54,784	Thu 1 January 1750	01/01/1750	1750 AD.	Fictional alchemist Joseph Curwen writes letter stating 'I laste Nighte strucke on ye Wordes that bringe up Yooge-Sothothe,' perhaps the real power behind the Illuminati.	#illuminati
id=illuminati-682	-54,784	Thu 1 January 1750	01/01/1750	1750 AD.	Hell Fire Clubs continue to flourish in Dublin and London.	#illuminati
id=illuminati-676	-55,149	Wed 1 January 1749	01/01/1749	1749 AD.	Rousseau's spontaneous 'enlightenment' launches the Romantic Movement.	#illuminati
id=Espionage-45	-58,058	Sat 14 January 1741	14/01/1741	1741 Jan 14 AD.	Benedict Arnold, U.S. General turned traitor, was born.	#Espionage #USA
id=illuminati-673	-59,898	Sun 1 January 1736	01/01/1736	1736 AD.	Death of the last leader of the Afghan Illuminated Ones.	#illuminati
id=illuminati-670	-60,628	Fri 1 January 1734	01/01/1734	1734 AD.	Franklin elected Grand Master of Pennsylvania.	#illuminati
id=illuminati-667	-61,724	Mon 1 January 1731	01/01/1731	1731 AD.	Benjamin Franklin initiated into Freemasonry.	#illuminati
id=illuminati-664	-64,281	Sat 1 January 1724	01/01/1724	1724 AD.	Publication of the anti-Masonic Grand Mysteries of the Freemasons Discovered.	#illuminati
id=illuminati-658	-64,646	Fri 1 January 1723	01/01/1723	1723 AD.	Anderson's Constitutions of the Freemasons published.	#illuminati
id=illuminati-661	-64,646	Fri 1 January 1723	01/01/1723	1723 AD.	Ebrietatis Enconium and other early anti-Masonic works published.	#illuminati
id=illuminati-655	-65,376	Wed 1 January 1721	01/01/1721	1721 AD.	British King George I cracks down on the flourishing Hell Fire Clubs, popular Satanistic cults.	#illuminati
id=illuminati-649	-66,837	Fri 1 January 1717	01/01/1717	1717 AD.	Founding of modern Freemasonry with the Grand Lodge of London by Desaguliers.	#illuminati
id=illuminati-652	-66,837	Fri 1 January 1717	01/01/1717	1717 AD.	Paris, France, Voltaire imprisoned in the Bastille.	#illuminati
id=illuminati-646	-72,247	Sat 11 March 1702	11/03/1702	March 11 1702 AD.	The first regular English-language national newspaper, 'The Daily Courant', is published for the first time in Fleet Street, in the City of London; it covers only foreign news.	#illuminati
id=illuminati-643	-72,681	Sat 1 January 1701	01/01/1701	1701 AD.	Earliest record of 'operative' or professional Masonic Lodge in Alnwick, England.	#illuminati
id=illuminati-640	-73,046	Fri 1 January 1700	01/01/1700	1700 AD.	Quietism of Fenelon and others.	#illuminati
id=illuminati-637	-75,237	Fri 1 January 1694	01/01/1694	1694 AD.	Bank of England founded.	#illuminati
id=illuminati-634	-77,063	Sat 1 January 1689	01/01/1689	1689 AD.	William III of Orange becomes king of England, allegedly through the plotting of the Illuminati.	#illuminati
id=illuminati-631	-79,620	Thu 1 January 1682	01/01/1682	1682 AD.	Tamanend, sachem and chief of the Lenni-Lenape tribe, welcomes William Penn to America, traditionally considered the beginning of the Tammany Society.	#illuminati
id=illuminati-628	-80,351	Mon 1 January 1680	01/01/1680	1680 AD.	Madame Le Voisin, innovator of modern Satanism, executed in Paris.	#illuminati
id=illuminati-625	-81,812	Wed 1 January 1676	01/01/1676	1676 AD.	Sperm discovered by Leeuwenhoek's student Ham.	#illuminati
id=illuminati-622	-82,177	Tue 1 January 1675	01/01/1675	1675 AD.	Leeuwenhoek discovers 'animalcules' through the microscope.	#illuminati
id=illuminati-619	-85,099	Sat 1 January 1667	01/01/1667	1667 AD.	Milton's Paradise Lost published.	#illuminati
id=illuminati-616	-89,847	Thu 1 January 1654	01/01/1654	1654 AD.	Illuminated Guerinets come to public notice in France.	#illuminati
id=illuminati-613	-91,673	Fri 1 January 1649	01/01/1649	1649 AD.	King Charles convicted and beheaded by Parliament.	#illuminati
id=illuminati-610	-91,810	Mon 17 August 1648	17/08/1648	17–19 August 1648 AD.	Second English Civil War; Oliver Cromwell's New Model Army defeats the Royalist Scottish army of the Duke of Hamilton at the Battle of Preston.	#illuminati
id=illuminati-607	-92,404	Tue 1 January 1647	01/01/1647	1647 AD.	Alleged correspondence between Cromwell and Ebeneezer Pratt plotting the overthrow of King Charles.	#illuminati
id=illuminati-604	-92,769	Mon 1 January 1646	01/01/1646	1646 AD.	Earliest known Masonic Lodge to allow non-professional or 'free' masons, in Warrington, England.	#illuminati
id=illuminati-601	-94,230	Wed 1 January 1642	01/01/1642	1642 AD.	Civil War in England between King Charles and Parliament.	#illuminati
id=illuminati-598	-94,961	Sun 1 January 1640	01/01/1640	1640 AD.	Beginning of subliminal persuasion when Rembrandt embeds the word 'sex' in a painting.	#illuminati
id=illuminati-595	-95,691	Fri 1 January 1638	01/01/1638	1638 AD.	Milton meets Galileo.	#illuminati
id=illuminati-589	-101,170	Sun 1 January 1623	01/01/1623	1623 AD.	Final papal edict against Alumbrados; Guerinets appear in France.	#illuminati
id=illuminati-592	-101,170	Sun 1 January 1623	01/01/1623	1623 AD.	First submarine built by Cornelius van Drebbel in England.	#illuminati
id=illuminati-586	-101,535	Sat 1 January 1622	01/01/1622	1622 AD.	Posters appear in Paris warning that the Rosicrucian's are 'amongst you...visibly and invisibly.'	#illuminati
id=illuminati-583	-102,266	Wed 1 January 1620	01/01/1620	1620 AD.	Plymouth Colony, second English settlement, arrives on Mayflower.	#illuminati
id=illuminati-580	-102,631	Tue 1 January 1619	01/01/1619	1619 AD.	First slave ship in America, Jamestown, Virginia.	#illuminati
id=illuminati-577	-104,457	Wed 1 January 1614	01/01/1614	1614 AD.	Fama Fraternitatis published, fictional story of Rosenkreuz by Johann Valentin Andrea.	#illuminati
id=illuminati-574	-105,785	Fri 14 May 1610	14/05/1610	14 May 1610 AD.	Assassination of King Henry IV of France.	#illuminati
id=illuminati-568	-106,283	Thu 1 January 1609	01/01/1609	1609 AD.	Galileo independently builds telescope, begins study of astronomy.	#illuminati
id=illuminati-571	-106,283	Thu 1 January 1609	01/01/1609	1609 AD.	Spanish settlement at Santa Fe, New Mexico, founded.	#illuminati
id=illuminati-565	-106,649	Tue 1 January 1608	01/01/1608	1608 AD.	Apprentice to Dutch spectacle-maker Lippershey discovers principle of focusing lenses; Lippershey builds first telescope.	#illuminati
id=illuminati-559	-107,014	Mon 1 January 1607	01/01/1607	1607 AD.	First permanent English settlement in America, Jamestown, Virginia.	#illuminati
id=illuminati-562	-107,014	Mon 1 January 1607	01/01/1607	1607 AD.	Italian secrect society headed by Count Bernard of Germany merges with Rosicrucianism.	#illuminati
id=illuminati-556	-107,744	Sat 1 January 1605	01/01/1605	1605 AD.	Rosicrucian constitution published.	#illuminati
id=illuminati-553	-110,666	Wed 1 January 1597	01/01/1597	1597 AD.	Anonymous alchemist seeks to start Rosicrucian-like society in Europe.	#illuminati
id=Espionage-42	-113,128	Fri 6 April 1590	06/04/1590	1590 Apr 6 AD.	Francis Walsingham (b.~1532), English secretary of state, died. He had ensnared Mary, Queen of the Scots and forced her execution. He is remembered as the 'spymaster' of Queen Elizabeth I of England. In 2007 Robert Hutchinson authored 'Elizabeth’s Spymaster: Francis Walsingham and the Secret War That Saved England.'	#Espionage #UK
id=illuminati-550	-113,223	Mon 1 January 1590	01/01/1590	1590 AD.	Janssen makes first compound microscope in Europe.	#illuminati
id=illuminati-547	-113,588	Sun 1 January 1589	01/01/1589	1589 AD.	Assassination of King Henry III of France.	#illuminati
id=illuminati-544	-114,319	Thu 1 January 1587	01/01/1587	1587 AD.	English colony established at Roanoke Island, Virginia; no trace of the 'lost colony' was found when supply ships returned three years later.	#illuminati
id=Espionage-39	-114,684	Wed 1 January 1586	01/01/1586	1586 AD.	Sir Francis Walsingham, principal secretary to Queen Elizabeth I, uncovered a conspiracy by Mary, Queen of Scots, that called for a rebellion of Catholics, the landing of a foreign army and the assassination of the queen.	#Espionage #UK #va
id=illuminati-541	-115,415	Sun 1 January 1584	01/01/1584	1584 AD.	Assassination of William I of Orange in England.	#illuminati
id=illuminati-535	-118,692	Sat 1 January 1575	01/01/1575	1575 AD.	Approximate date of founding of British Intelligence services.	#illuminati
id=illuminati-538	-118,692	Sat 1 January 1575	01/01/1575	1575 to 1624 AD.	Life of Jakob Bohme, visionary mystic, illuminated one.	#illuminati
id=illuminati-532	-119,057	Fri 1 January 1574	01/01/1574	1574 AD.	Second edict against Alumbrados.	#illuminati
id=Espionage-36	-119,422	Thu 1 January 1573	01/01/1573	1573 AD.	Sir Francis Walsingham began serving as principal secretary for Queen Elizabeth I. He founded a vast espionage network to protect the queen and served her until 1590. In 2005 Stephen Budiansky authored 'Her Majesty’s Spymaster,' and account of Walsingham’s efforts.	#Espionage #UK
id=illuminati-529	-121,249	Thu 1 January 1568	01/01/1568	1568 AD.	First Inquisition edict against the Alumbrados.	#illuminati
id=illuminati-526	-132,571	Mon 1 January 1537	01/01/1537	1537 AD.	Assassination of Alessandro de Medici, Duke of Florence.	#illuminati
id=illuminati-523	-135,128	Sat 1 January 1530	01/01/1530	1530 AD.	Hospitallers given Isle of Malta by Charles V, become Knights of Malta.	#illuminati
id=illuminati-520	-138,050	Wed 1 January 1522	01/01/1522	1522 AD.	Hospitallers lose Rhodes to the Turks.	#illuminati
id=illuminati-517	-139,146	Sat 1 January 1519	01/01/1519	1519 AD.	Spanish conquest of Mexico, enslavement of Amerindians.	#illuminati
id=illuminati-514	-141,337	Sat 1 January 1513	01/01/1513	1513 AD.	Machiavelli's The Prince published.	#illuminati
id=illuminati-511	-142,433	Tue 1 January 1510	01/01/1510	1510 AD.	Beginning of systematic importation of African slaves into the West Indies.	#illuminati
id=illuminati-508	-143,529	Fri 1 January 1507	01/01/1507	1507 AD.	Fra Dolcino's version of Joachim's Illuminism suppressed by the Bishop of Vercueil.	#illuminati
id=illuminati-505	-144,990	Sun 1 January 1503	01/01/1503	1503 to 1566 AD.	Life of Nostradamus, visionary prophet.	#illuminati
id=illuminati-502	-145,355	Sat 1 January 1502	01/01/1502	1502 AD.	Cesare Borgia arrests and executes enemies who have conspired against him.	#illuminati
id=illuminati-493	-146,086	Wed 1 January 1500	01/01/1500	1500 AD.	Approximate date of Roshaiya, Illuminated Ones, in Afghanistan.	#illuminati
id=illuminati-496	-146,086	Wed 1 January 1500	01/01/1500	1500 AD.	Beginning of Alumbrados in Spain and Charcoal- Burners in Scotland.	#illuminati
id=illuminati-499	-146,086	Wed 1 January 1500	01/01/1500	1500 AD.	Cesare Borgia has his brother-in-law assassinated.	#illuminati
id=illuminati-490	-148,642	Tue 1 January 1493	01/01/1493	1493 to 1541 AD.	Life of Paracelsus, possible founder of Rosicrucianism; discover of zinc around 1530; model of the Faust legend.	#illuminati
id=illuminati-484	-149,008	Sun 1 January 1492	01/01/1492	1492 AD.	Columbus sails the ocean blue.	#illuminati
id=illuminati-487	-149,008	Sun 1 January 1492	01/01/1492	1492 AD.	Rodrigo Borgia, head of the powerful Borgia family, becomes Pope Alexander VI.	#illuminati
id=illuminati-481	-152,295	Wed 1 January 1483	01/01/1483	1483 AD.	Assassination of King Edward V of England	#illuminati
id=illuminati-475	-156,313	Wed 1 January 1472	01/01/1472	1472 AD.	Fernando Poo discovers 'Fernando Poo island'.	#illuminati
id=illuminati-478	-156,313	Wed 1 January 1472	01/01/1472	1472 AD.	University of Ingolstadt founded.	#illuminati
id=illuminati-472	-156,678	Tue 1 January 1471	01/01/1471	1471 AD.	Assassination of King Henry VI of England.	#illuminati
id=illuminati-469	-161,426	Sun 1 January 1458	01/01/1458	1458 AD.	Abramelin's Book of Sacred Magic translated from Hebrew to French according to followers of the cult of the Guardian Angel.	#illuminati
id=illuminati-466	-162,157	Thu 1 January 1456	01/01/1456	1456 AD.	Gutenberg Bible begins modern printing.	#illuminati
id=illuminati-463	-169,096	Tue 1 January 1437	01/01/1437	1437 AD.	Assassination of King James I of Scotland.	#illuminati
id=illuminati-460	-178,958	Wed 1 January 1410	01/01/1410	1410 AD.	Secret society formed in Italy which eventually joins with Rosicrucianism.	#illuminati
id=illuminati-457	-181,150	Tue 1 January 1404	01/01/1404	1404 AD.	King Robert revises code of Holy Vehm.	#illuminati
id=illuminati-451	-182,611	Thu 1 January 1400	01/01/1400	1400s AD.	Cathari sect dies out.	#illuminati
id=illuminati-454	-182,611	Thu 1 January 1400	01/01/1400	1400s AD.	Concave lenses developed.	#illuminati
id=illuminati-448	-186,263	Sat 1 January 1390	01/01/1390	1390 AD.	Gypsies begin to appear in Europe.	#illuminati
id=illuminati-445	-190,281	Sat 1 January 1379	01/01/1379	1379 to 1482 AD.	Alleged life of Christian Rosenkreuz, fictitious founder of Rosicrucianism.	#illuminati
id=illuminati-442	-191,742	Mon 1 January 1375	01/01/1375	1375 AD.	Another assembly of travelling mason guilds in Frankfort.	#illuminati
id=illuminati-439	-193,933	Mon 1 January 1369	01/01/1369	1369 AD.	Timurlane becomes Great Khan.	#illuminati
id=illuminati-436	-197,221	Wed 1 January 1360	01/01/1360	1360 AD.	Approximate date of the earliest known Satanic cults; black masses celebrated in France.	#illuminati
id=illuminati-433	-208,543	Sun 1 January 1329	01/01/1329	1329 AD.	First appearance of the Tarot (book of Thoth) in Germany.	#illuminati
id=illuminati-430	-209,274	Thu 1 January 1327	01/01/1327	1327 AD.	Assassination of King Edward II in England.	#illuminati
id=illuminati-427	-214,022	Tue 1 January 1314	01/01/1314	1314 AD.	De Molay and others burned in Paris.	#illuminati
id=illuminati-424	-214,387	Mon 1 January 1313	01/01/1313	1313 AD.	Knights Templar dissolved by papal decree.	#illuminati
id=illuminati-421	-215,848	Wed 1 January 1309	01/01/1309	1309 AD.	Hospitallers acquire the isle of Rhodes.	#illuminati
id=illuminati-418	-216,214	Mon 1 January 1308	01/01/1308	1308 AD.	Assassination of Holy Roman Emperor Albert I.	#illuminati
id=illuminati-415	-216,294	Fri 13 October 1307	13/10/1307	Friday 13th October 1307 AD.	Philip IV of France suppresses Knights Templar for witchcraft and heresies; Jacques de Molay imprisoned in the Temple in Paris.	#illuminati
id=illuminati-409	-219,136	Fri 1 January 1300	01/01/1300	1300 AD.	Inquisition begins suppression of witches and other pagan groups.	#illuminati
id=illuminati-412	-219,136	Fri 1 January 1300	01/01/1300	1300 AD.	White Lotus Society founded in China.	#illuminati
id=illuminati-406	-222,423	Mon 1 January 1291	01/01/1291	1291 AD.	Hospitallers retreat to Cyprus.	#illuminati
id=illuminati-403	-226,441	Mon 1 January 1280	01/01/1280	1280 AD.	Roger Bacon, deviser of early eyeglasses, independently invents gunpowder.	#illuminati
id=illuminati-397	-228,267	Tue 1 January 1275	01/01/1275	1275 AD.	Assembly of travelling mason guilds in Frankfort.	#illuminati
id=illuminati-400	-228,267	Tue 1 January 1275	01/01/1275	1275 AD.	Zohar, second book of the cabala, compiled by Moses de Leon in Spain.	#illuminati
id=illuminati-394	-230,093	Wed 1 January 1270	01/01/1270	1270s AD.	Cathari hierarchy fades.	#illuminati
id=illuminati-391	-233,746	Thu 1 January 1260	01/01/1260	1260 AD.	Mongol invasion of Islamic Empire turned back.	#illuminati
id=illuminati-388	-234,476	Tue 1 January 1258	01/01/1258	1258 AD.	Hulagu Khan destroys Baghdad; Mongols destroy Mesopotamia, the mother of civilization.	#illuminati
id=illuminati-385	-235,937	Thu 1 January 1254	01/01/1254	1254 to 1324 (?) AD.	Life of Marco Polo, early European traveller in China, Persia.	#illuminati
id=illuminati-379	-237,398	Sat 1 January 1250	01/01/1250	1250s AD.	Approximate beginning of Holy Vehm in Westphalia.	#illuminati
id=illuminati-382	-237,398	Sat 1 January 1250	01/01/1250	1250s AD.	Approximate time of Hulagu Khan's defeat of the Assassins.	#illuminati
id=illuminati-376	-239,590	Fri 1 January 1244	01/01/1244	1244 AD.	Massacre of Cathari at Montsegur, France.	#illuminati
id=illuminati-373	-240,685	Tue 1 January 1241	01/01/1241	1241 AD.	Mongols invade Europe through wise use of intelligence information and strategy, introduce gunpowder from Asia.	#illuminati
id=illuminati-370	-242,877	Mon 1 January 1235	01/01/1235	1235 to 1315 AD.	Life of Dr. Illuminatus, Ramon Llull (Raymond Lully) in Spain.	#illuminati
id=illuminati-367	-243,607	Sat 1 January 1233	01/01/1233	1233 AD.	Founding of the Inquisition to suppress Cathari and other heresies.	#illuminati
id=illuminati-361	-251,278	Sun 1 January 1212	01/01/1212	1212 AD.	Genghis Khan invades China.	#illuminati
id=illuminati-364	-251,278	Sun 1 January 1212	01/01/1212	1212 AD.	The Children's Crusade.	#illuminati
id=illuminati-358	-252,739	Tue 1 January 1208	01/01/1208	1208 AD.	Albigensian Crusade begins suppression of Cathari heresy.	#illuminati
id=illuminati-352	-255,661	Sat 1 January 1200	01/01/1200	1200 to 1300 AD.	House of Wisdom in Cairo, roots of the Afghan Roshaniya.	#illuminati
id=illuminati-355	-255,661	Sat 1 January 1200	01/01/1200	1200 to 1300 AD.	Origin of the Mafia in Sicily.	#illuminati
id=illuminati-349	-261,505	Sun 1 January 1184	01/01/1184	1184 AD.	Waldenses excommunicated, suppressed.	#illuminati
id=illuminati-343	-264,427	Thu 1 January 1176	01/01/1176	1176 AD.	Peter Waldo founds the Poor Men of Lyons.	#illuminati
id=illuminati-346	-264,427	Thu 1 January 1176	01/01/1176	1176 AD.	Sultan Saladin invades Assassin territory, gains truce.	#illuminati
id=illuminati-340	-266,253	Fri 1 January 1171	01/01/1171	1171 AD.	Last Fatimid caliph dies.	#illuminati
id=illuminati-337	-266,618	Thu 1 January 1170	01/01/1170	1170 AD.	Assassination of Thomas a Becket.	#illuminati
id=illuminati-334	-267,714	Sun 1 January 1167	01/01/1167	1167 AD.	Cathari council near Toulouse.	#illuminati
id=illuminati-328	-269,540	Mon 1 January 1162	01/01/1162	1162 to 1227 AD.	Approximate beginnings of the wandering of the Gypsies of North India.	#illuminati
id=illuminati-331	-269,540	Mon 1 January 1162	01/01/1162	1162 to 1227 AD.	Life of Genghis Khan, conqueror of China and Russia, invader of Europe and Islamic Empire, destroyer of Assassin power.	#illuminati
id=illuminati-325	-273,923	Sun 1 January 1150	01/01/1150	c.1150 AD.	Knights Templar issued promissory notes to pilgrims, pilgrims deposited their valuables with a local Templar preceptory (first Banks) before embarking, received a document indicating the value of their deposit, then used that document upon arrival in the Holy Land to retrieve their funds in an amount of treasure of equal value.	#illuminati
id=illuminati-322	-274,288	Sat 1 January 1149	01/01/1149	1149 AD.	First Cathari bishop established.	#illuminati
id=illuminati-319	-277,576	Mon 1 January 1140	01/01/1140	1140 AD.	Rapid growth of Cathari sect begins.	#illuminati
id=illuminati-316	-283,785	Mon 1 January 1123	01/01/1123	1123 AD.	Abode of Learning suppressed by Turkish Vizier Afdal.	#illuminati
id=illuminati-313	-285,246	Wed 1 January 1119	01/01/1119	1119 AD.	Knights Templar founded in Palestine.	#illuminati
id=illuminati-292	-292,186	Sun 1 January 1100	01/01/1100	1100 AD.	Albigensian Cathari sect flourishes near Albi, France.	#illuminati
id=illuminati-295	-292,186	Sun 1 January 1100	01/01/1100	1100 AD.	Approximate date Sufi Gilani founds Arabic school of Illuminati, Kadiri Order of Sebil-el-ward, in Baghdad.	#illuminati
id=illuminati-298	-292,186	Sun 1 January 1100	01/01/1100	1100 AD.	Assassins infiltrate Thug cult of India.	#illuminati
id=illuminati-301	-292,186	Sun 1 January 1100	01/01/1100	1100 AD.	Avengers and Beati Paoli active in Italy.	#illuminati
id=illuminati-304	-292,186	Sun 1 January 1100	01/01/1100	1100 AD.	Bogomil leader Basil burned in Constantinople.	#illuminati
id=illuminati-307	-292,186	Sun 1 January 1100	01/01/1100	1100 AD.	Joachim of Floris founds primitive Christian sect, Illuminated Ones.	#illuminati
id=illuminati-310	-292,186	Sun 1 January 1100	01/01/1100	1100 AD.	Robin Hood active in England.	#illuminati
id=illuminati-289	-294,012	Mon 1 January 1095	01/01/1095	1095 AD.	First Church of Rome Crusade.	#illuminati
id=illuminati-286	-294,377	Sun 1 January 1094	01/01/1094	1094 AD.	Hasan-e Sabbah split with Fatimid dynasty; Assassins flourished for next several centuries.	#illuminati
id=illuminati-283	-295,108	Thu 1 January 1092	01/01/1092	1092 AD.	Assassins murder Persian minister Nizam al-Mulk.	#illuminati
id=illuminati-280	-295,838	Tue 1 January 1090	01/01/1090	1090 AD.	Member of the Ismaili sect, Hasan-e Sabbah seized fortress of Alamut in Daylam.	#illuminati
id=illuminati-277	-307,526	Thu 1 January 1058	01/01/1058	1058 AD.	Member of the Abode of Learning sect gains temporary control of Baghdad.	#illuminati
id=illuminati-274	-310,448	Mon 1 January 1050	01/01/1050	1050 AD.	Approximate date of founding of the Order of Hospitallers in Jerusalem.	#illuminati
id=illuminati-271	-316,292	Tue 1 January 1034	01/01/1034	1034 to 1124 AD.	Life of Hasan-e Sabbah, founder of the Assassins of Persia.	#illuminati
id=illuminati-259	-328,711	Mon 1 January 1000	01/01/1000	1000 AD.	Abode of Learning active in Cairo.	#illuminati
id=illuminati-262	-328,711	Mon 1 January 1000	01/01/1000	1000 AD.	Approximate founding of Yazidi cult by sufi Shaikh Adi in Iraq.	#illuminati
id=illuminati-265	-328,711	Mon 1 January 1000	01/01/1000	1000 AD.	Leif Ericson explores North America.	#illuminati
id=illuminati-268	-328,711	Mon 1 January 1000	01/01/1000	1000 AD.	Spread of Cathari Manichaeism throughout Europe.	#illuminati
id=illuminati-256	-346,973	Tue 1 January 0950	01/01/0950	950 AD.	Al Azif translated into Greek as Necronomicon.	#illuminati
id=illuminati-253	-357,931	Sat 1 January 0920	01/01/0920	920 to 1003 AD.	Life of Pope Sylvester II who allegedly visited the Nine Unknown in India.	#illuminati
id=illuminati-250	-361,948	Sun 1 January 0909	01/01/0909	909 AD.	First Fatimid caliph in Egypt.	#illuminati
id=illuminati-247	-365,236	Tue 1 January 0900	01/01/0900	900 AD.	Beginning of the Bogomils of Bulgaria, a Manichean sect, roots of Cathari.	#illuminati
id=illuminati-244	-383,498	Wed 1 January 0850	01/01/0850	850 AD.	Ismaili and Fatimid missionaries throughout Islamic Empire preach revolution against the ruling Sunni order and 'Abbasid state.	#illuminati
id=illuminati-241	-411,988	Wed 1 January 0772	01/01/0772	772 AD.	Charlemagne allegedly established Holy Secret Tribunal which becomes the Holy Vehm.	#illuminati
id=illuminati-238	-427,328	Sun 1 January 0730	01/01/0730	730 AD.	Fictitious Al Azif written in Damascus by Abdul Alhazred.	#illuminati
id=illuminati-235	-438,286	Thu 1 January 0700	01/01/0700	700 AD.	Sufi mysticism begins.	#illuminati
id=illuminati-232	-448,147	Sat 1 January 0673	01/01/0673	673 to 735 AD.	Life of the Venerable Bede, the greatest scholar of Saxon England whose Ecclesiastical History of England (731) contained many occult and unexplained occurrences - an early Ambrose collection.	#illuminati
id=illuminati-229	-449,243	Tue 1 January 0670	01/01/0670	670 AD.	Callinicus invents Greek Fire, primitive incendiary bomb.	#illuminati
id=illuminati-226	-485,768	Wed 1 January 0570	01/01/0570	570 to 632 AD.	Life of Muhammad, founder of Islam.	#illuminati
id=illuminati-223	-511,336	Sat 1 January 0500	01/01/0500	500 AD.	Chinese use of gunpowder.	#illuminati
id=illuminati-220	-547,861	Sun 1 January 0400	01/01/0400	400 AD.	Estimated date of carving of stone statues found on Easter Island.	#illuminati
id=illuminati-217	-575,254	Fri 1 January 0325	01/01/0325	325 AD.	Council of Nicaea in which Christian orthodoxy begins to rigidify.	#illuminati
id=illuminati-214	-615,067	Mon 1 January 0216	01/01/0216	216 to 276 AD.	Life of Mani, the Illuminator, who founded Manichaeism, based on ideas from Judaism, Christianity, Zoroastrianism, Gnosticism, etc.	#illuminati
id=illuminati-211	-620,911	Tue 1 January 0200	01/01/0200	200 AD.	First book of the Kabbalah, Sefer Yetzirah, compiled.	#illuminati
id=illuminati-205	-639,173	Wed 1 January 0150	01/01/0150	150 AD.	Roman Mithraism competes with Christianity.	#illuminati
id=illuminati-208	-639,173	Wed 1 January 0150	01/01/0150	150 AD.	Yellow Turban Society subdues northern China, Triad cult formed in opposition.	#illuminati
id=illuminati-202	-644,652	Fri 1 January 0135	01/01/0135	135 AD.	Approximate date Ptolemy records 1,022 stars in Almagest; also recorded astrological ideas from Enuma Anu Enlil in his Apotelesmatika.	#illuminati
id=illuminati-199	-648,304	Sun 1 January 0125	01/01/0125	125 to 150 AD.	Simon Magus, Menander, Valentinus, and others develop Gnostic religious doctrines of esoteric knowledge (illumination).	#illuminati
id=illuminati-196	-657,436	Wed 1 January 0100	01/01/0100	100 AD.	Hero of Alexandria devises primitive steam-engine.	#illuminati
